pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,sy_dist,sy_disterr1,sy_disterr2,pl_nnotes
3.65281514,0.00000076,-0.00000075,0,300.3840000,4.3000000,-4.1820000,0
4.23452000,0.00001500,-0.00001500,0,141.8370000,1.1520000,-1.1330000,0
3.03957700,0.00000500,-0.00000600,0,199.1730000,1.4510000,-1.4300000,2
3.25721500,0.00000700,-0.00000700,0,401.3190000,5.5420000,-5.3950000,0
5.72319000,0.00004900,-0.00004900,0,313.5760000,4.4300000,-4.3100000,1
2.89970000,0.00005400,-0.00005400,0,134.5540000,0.4800000,-0.4770000,1
2.81060000,0.00000500,-0.00000500,0,213.9850000,2.2170000,-2.1730000,3
5.00542000,0.00009100,-0.00009100,0,344.0500000,2.9130000,-2.8650000,0
2.15000820,0.00000013,-0.00000013,0,289.2050000,5.3550000,-5.1670000,2
3.47447000,0.00000100,-0.00000100,0,396.1100000,7.6470000,-7.3680000,1
5.45265400,0.00001600,-0.00001600,0,249.3250000,2.8040000,-2.7440000,1
3.64670600,0.00002100,-0.00002100,0,506.9650000,13.1930000,-12.5510000,2
1.32734683,0.00000048,-0.00000048,0,294.4190000,2.2690000,-2.2350000,0
2.79743600,0.00000700,-0.00000700,0,390.5940000,2.7230000,-2.6860000,0
4.64038200,0.00003200,-0.00003200,0,255.2060000,2.4730000,-2.4270000,0
3.54387000,0.00000500,-0.00000500,0,697.0040000,17.9380000,-17.0750000,1
3.05653600,,,0,320.4510000,2.8520000,-2.8020000,1
4.45724000,0.00001000,-0.00001000,0,464.4690000,6.5370000,-6.3610000,0
2.69405000,0.00000400,-0.00000400,0,348.1850000,4.5290000,-4.4170000,2
4.64187800,0.00003200,-0.00003200,0,405.2380000,7.7790000,-7.4960000,0
3.33264140,0.00001510,-0.00001530,0,528.8250000,7.5870000,-7.3790000,0
4.30121900,0.00001900,-0.00001900,0,347.8500000,2.2260000,-2.1990000,0
872.20000000,1.70000000,-1.70000000,0,347.8500000,2.2260000,-2.1990000,0
3.12899200,0.00002100,-0.00002100,0,298.6400000,6.0310000,-5.8010000,0
4.46312900,0.00004800,-0.00004800,0,290.7360000,5.1100000,-4.9400000,0
2.69155000,0.00000600,-0.00000600,0,350.3510000,3.5520000,-3.4820000,0
2.78849000,0.00002500,-0.00002500,0,303.3360000,1.8120000,-1.7910000,0
3.12201090,0.00000650,-0.00000650,0,515.4580000,16.6960000,-15.6970000,0
4.21802780,0.00000590,-0.00000590,0,440.0890000,8.1890000,-7.9010000,0
2.75359530,0.00000940,-0.00000940,0,361.1550000,4.2875000,-4.2875000,0
1.96162410,0.00000390,-0.00000390,0,666.8020000,15.2760000,-14.6190000,0
3.79984700,0.00001400,-0.00001400,0,143.6510000,0.5830000,-0.5790000,0
3.58524670,0.00000640,-0.00000640,0,511.3880000,3.6340000,-3.5850000,0
2.79083000,0.00000500,-0.00000500,0,320.6390000,5.6520000,-5.4630000,0
2.46530000,0.00000300,-0.00000300,0,279.8600000,3.2490000,-3.1760000,2
4.01383790,0.00000240,-0.00000240,0,515.5900000,12.7770000,-12.1840000,0
4.14197710,0.00000120,-0.00000120,0,265.4710000,1.3740000,-1.3600000,0
3.85298000,0.00000500,-0.00000500,0,275.3580000,3.6360000,-3.5450000,0
4.79478130,0.00000240,-0.00000240,0,233.2200000,2.6870000,-2.6270000,0
1.90231289,0.00000077,-0.00000077,0,338.8400000,4.1490000,-4.0510000,0
2.64532350,0.00000390,-0.00000390,0,348.8150000,4.9510000,-4.8160000,0
3.37772800,0.00001300,-0.00001300,0,4483.0500000,3720.2300000,-2222.7300000,
4.00723200,0.00000170,-0.00000170,0,651.8970000,15.4130000,-14.7280000,0
2.60545520,0.00000310,-0.00000310,0,738.5190000,19.9240000,-18.9220000,0
2.97208600,0.00000570,-0.00000570,0,935.4560000,24.3610000,-23.1770000,0
4.81010250,0.00000043,-0.00000033,0,371.6860000,3.5630000,-3.4970000,2
2.29840551,0.00000052,-0.00000052,0,202.1520000,0.9530000,-0.9430000,0
4.78694910,0.00000180,-0.00000210,0,341.2630000,5.1160000,-4.9690000,0
2.20474000,0.00001700,-0.00001700,0,341.0790000,2.4310000,-2.3970000,4
2.74432452,0.00000079,-0.00000068,0,330.7390000,6.8180000,-6.5520000,0
3.07634000,0.00000400,-0.00000400,0,211.5530000,1.7090000,-1.6820000,3
3.92281072,0.00000102,-0.00000102,0,455.2030000,8.9680000,-8.6350000,0
3.44645900,0.00000400,-0.00000400,0,283.9710000,3.7780000,-3.6820000,0
3.31284600,0.00000580,-0.00000580,0,534.8890000,7.7240000,-7.5120000,0
3.61918800,0.00002800,-0.00002900,0,944.6030000,32.2620000,-30.2330000,0
3.14270200,0.00005300,-0.00005300,0,746.1380000,,,0
3.04404990,0.00000270,-0.00000270,0,421.8550000,8.5010000,-8.1770000,0
2.76676410,0.00000270,-0.00000270,0,513.0110000,9.2870000,-8.9680000,1
1.74748753,0.00000094,-0.00000094,0,1139.5500000,99.7000000,-85.1100000,0
2.68650200,0.00001100,-0.00001100,0,757.0440000,13.7350000,-13.2620000,0
16.25461100,0.00007300,-0.00007300,0,400.3310000,10.2280000,-9.7400000,0
0.83784000,0.00000047,-0.00000047,0,624.3680000,16.1470000,-15.3660000,0
1.35413300,0.00000100,-0.00000100,0,341.9250000,3.6740000,-3.5980000,0
4.72281240,0.00000520,-0.00000520,0,229.5180000,1.6120000,-1.5900000,0
2.16051560,0.00000450,-0.00000450,0,639.0040000,9.6090000,-9.3340000,0
1.34849780,0.00000090,-0.00000090,0,494.1820000,12.4680000,-11.8800000,1
4.29864320,0.00000450,-0.00000450,0,471.1580000,9.1250000,-8.7900000,0
3.30238810,0.00000760,-0.00000760,0,861.8430000,25.2180000,-23.8470000,0
4.63703800,0.00001400,-0.00001400,0,816.9880000,41.0720000,-37.3810000,0
3.18107810,0.00000390,-0.00000390,0,535.3830000,7.9260000,-7.7030000,0
4.60587490,0.00000630,-0.00000630,0,353.8910000,4.9860000,-4.8520000,0
3.54785100,0.00000500,-0.00000500,0,411.2110000,7.8960000,-7.6080000,0
3.17435160,0.00000260,-0.00000260,0,342.1400000,2.9360000,-2.8880000,1
3.37796000,0.00001200,-0.00001200,0,773.9740000,20.3170000,-19.3210000,0
2.81265480,0.00000550,-0.00000550,0,745.1160000,17.5030000,-16.7310000,0
2.54955510,0.00000610,-0.00000610,0,248.4600000,2.1640000,-2.1270000,0
2.10616070,0.00000470,-0.00000470,0,508.8420000,3.8960000,-3.8960000,0
1.82099930,0.00000160,-0.00000160,0,514.5550000,10.1990000,-9.8170000,0
4.17518600,0.00003300,-0.00003300,0,856.4360000,21.8740000,-20.8290000,1
4.33153660,0.00000410,-0.00000410,0,211.8960000,2.8030000,-2.7330000,1
4.37502100,0.00001000,-0.00001000,0,343.5250000,5.1220000,-4.9760000,0
4.57763480,0.00000730,-0.00000730,0,878.5210000,79.9230000,-67.7870000,0
2.51672900,0.00000200,-0.00000200,0,416.4590000,2.7260000,-2.6910000,0
3.26427360,0.00000580,-0.00000580,0,1342.2900000,31.8000000,-30.3900000,0
4.19364900,0.00001300,-0.00001300,0,737.6680000,14.2030000,-13.6850000,0
2.29210200,0.00000210,-0.00000210,0,800.3770000,10.5330000,-10.2690000,0
4.38884970,0.00000590,-0.00000590,0,362.2730000,2.2590000,-2.2320000,0
2.74390040,0.00000320,-0.00000320,0,446.0350000,3.2410000,-3.1960000,0
4.18762440,0.00000560,-0.00000560,0,772.1100000,11.3030000,-10.9870000,0
4.74237290,0.00000490,-0.00000490,0,453.8080000,3.9270000,-3.8610000,0
3.92280380,0.00000220,-0.00000220,0,300.6700000,3.8530000,-3.7590000,1
3.13166660,0.00000370,-0.00000370,0,263.6090000,1.6690000,-1.6490000,2
4.14804670,0.00000370,-0.00000370,0,324.4130000,2.3870000,-2.3530000,1
4.76338700,0.00001000,-0.00001000,0,246.3840000,1.7420000,-1.7190000,0
3.82970150,0.00000460,-0.00000460,0,756.7420000,16.9780000,-16.2610000,0
3.34887020,0.00000390,-0.00000390,0,389.5700000,3.9490000,-3.8720000,0
1.36665436,0.00000094,-0.00000094,0,555.1340000,6.0570000,-6.0570000,0
3.85377680,0.00000380,-0.00000380,0,585.7700000,8.5010000,-8.2650000,0
2.54417650,0.00000240,-0.00000240,0,748.5850000,22.6650000,-21.3920000,0
4.20420010,0.00000330,-0.00000330,0,609.8380000,6.0990000,-5.9820000,0
4.32479900,0.00002700,-0.00002700,0,564.4090000,11.5130000,-11.0700000,0
2.35062100,0.00000130,-0.00000130,0,279.4850000,3.1180000,-3.0500000,0
4.21808960,0.00000890,-0.00000890,0,403.5910000,,,1
5.41608100,0.00001600,-0.00001600,0,642.8840000,13.9400000,-13.3710000,0
1422.00000000,14.00000000,-14.00000000,0,642.8840000,13.9400000,-13.3710000,0
3.32527250,0.00000210,-0.00000210,0,169.3180000,1.0650000,-1.0510000,0
3.56082900,0.00003200,-0.00003200,0,486.4740000,8.5840000,-8.2960000,0
7.81795300,0.00002400,-0.00002400,0,679.7610000,8.7320000,-8.5180000,0
3.27688370,0.00000330,-0.00000330,0,523.0670000,10.4260000,-10.0330000,0
3.05665270,0.00000490,-0.00000490,0,623.2320000,6.0920000,-5.9770000,0
4.90889700,0.00001300,-0.00001300,0,1080.1500000,42.2500000,-39.2400000,0
3.10516100,0.00000160,-0.00000160,0,493.3200000,12.6190000,-12.0150000,1
3.14143910,0.00000740,-0.00000740,0,1477.9800000,36.6000000,-34.9000000,0
1.60917880,0.00000400,-0.00000400,0,960.1090000,24.0250000,-22.9000000,0
3.58622020,0.00000470,-0.00000470,0,603.9550000,10.3710000,-10.0340000,0
2.22525770,0.00000190,-0.00000190,0,414.5370000,3.5450000,-3.4870000,0
3.18531500,0.00000540,-0.00000540,0,240.7070000,1.6490000,-1.6280000,0
1.88823780,0.00000150,-0.00000150,0,1458.8300000,68.6000000,-62.8100000,0
3.79552020,0.00000100,-0.00000100,0,140.2250000,0.8650000,-0.8550000,0
7.32794740,0.00000160,-0.00000160,0,127.5890000,0.6140000,-0.6090000,1
1.73185606,0.00000055,-0.00000055,0,299.3890000,7.1880000,-6.8650000,0
2.78865560,0.00000110,-0.00000110,0,194.9640000,1.1250000,-1.1110000,0
1.94164230,0.00000140,-0.00000140,0,385.6890000,5.7415000,-5.7415000,0
3.08762620,0.00000160,-0.00000160,0,436.1760000,10.9100000,-10.4000000,0
3.58389300,0.00001000,-0.00001000,0,794.6370000,19.4120000,-18.5240000,0
1.91529100,0.00001900,-0.00001800,0,638.7000000,12.6330000,-12.1600000,0
,,,,109.6770000,0.6210000,-0.6130000,2
157.57001000,0.65000000,-0.65000000,0,137.1780000,0.8950000,-0.8950000,1
383.00000000,1.00000000,-1.00000000,0,49.5336000,0.1459000,-0.1451000,1
5.75969000,0.00028000,-0.00028000,0,38.9607000,0.0387000,-0.0386000,0
16.35700000,0.00380000,-0.00380000,0,38.9607000,0.0387000,-0.0386000,0
49.74800000,0.02500000,-0.02500000,0,38.9607000,0.0387000,-0.0386000,0
122.74400000,0.23200000,-0.23200000,0,38.9607000,0.0387000,-0.0386000,0
604.67000000,10.42000000,-10.42000000,0,38.9607000,0.0387000,-0.0386000,0
2205.00000000,105.90000000,-105.90000000,0,38.9607000,0.0387000,-0.0386000,0
70.46000000,0.18000000,-0.18000000,0,30.0274000,0.0409000,-0.0407000,3
20.81330000,0.00640000,-0.00640000,0,39.5792000,0.0646000,-0.0644000,2
4.11377000,0.00056000,-0.00056000,0,29.3386000,0.0482000,-0.0480000,2
127.58000000,0.30000000,-0.30000000,0,347.0970000,13.7975000,-13.7975000,0
778.09998000,7.50000000,-7.50000000,0,217.1070000,3.1720000,-3.0830000,0
1123.00000000,79.00000000,-53.00000000,0,217.1070000,3.1720000,-3.0830000,0
122.10000000,0.30000000,-0.30000000,0,9.2894000,0.0142400,-0.0142000,3
3090.94200000,295.04900000,-295.04900000,0,62.7580000,0.2124000,-0.2111000,0
6.49470000,0.00019000,-0.00019000,0,121.8900000,0.4345000,-0.4345000,1
47.84000000,0.03000000,-0.03000000,0,57.1463000,0.0970000,-0.0967000,0
4.55570000,0.00010000,-0.00010000,0,45.5352000,0.1032000,-0.1026000,0
5.88810000,0.00050000,-0.00050000,0,56.4089000,0.1785000,-0.1774000,1
1919.00000000,14.00000000,-15.00000000,0,55.5213000,0.4446000,-0.4378000,0
120.87800000,0.44600000,-0.44600000,0,26.4997000,0.0538000,-0.0537000,0
55.80600000,0.04900000,-0.04900000,0,20.3632000,0.0245000,-0.0244000,
1032.30000000,8.90000000,-8.90000000,0,135.3740000,1.3395000,-1.3395000,0
199.68000000,0.09000000,-0.07000000,0,100.5760000,0.7190000,-0.7190000,0
10.02245000,0.00139000,-0.00118000,0,70.0837000,0.2478000,-0.2462000,0
77114.07158000,22860.71764000,-10271.15556000,0,70.0837000,0.2478000,-0.2462000,0
2412.00000000,55.00000000,-52.00000000,0,55.2411000,0.1700000,-0.1690000,0
1531.00000000,4.70000000,-4.70000000,0,38.1850000,0.0790000,-0.0787000,2
1888.00000000,16.00000000,-16.00000000,0,93.8080000,0.5686000,-0.5686000,0
9.55237000,0.00089000,-0.00089000,0,109.3530000,0.6910000,-0.6810000,1
21.05704000,0.00046000,-0.00046000,0,109.3530000,0.6910000,-0.6810000,0
989.20000000,8.10000000,-8.10000000,0,17.3357000,0.0223000,-0.0223000,1
3586.86089000,59.17074000,-34.26066000,0,34.0915000,0.0856000,-0.0851000,3
,,,,103.0290000,0.4610000,-0.4570000,1
1075.37990000,0.82091000,-0.74513000,0,33.1205000,0.0442000,-0.0442000,0
48.05600000,0.05700000,-0.05700000,0,49.4156000,0.1160000,-0.1154000,2
18.32670000,0.00220000,-0.00240000,0,49.4156000,0.1160000,-0.1154000,2
10.89850000,0.00450000,-0.00450000,0,38.9200000,0.0488000,-0.0487000,1
2990.00000000,54.00000000,-51.00000000,0,38.6846000,0.0675000,-0.0673000,1
3.79596300,0.00002500,-0.00003400,0,64.5978000,0.1943000,-0.1932000,1
6.20344900,0.00004900,-0.00004600,0,64.5978000,0.1943000,-0.1932000,1
14.17568500,0.00008300,-0.00010000,0,64.5978000,0.1943000,-0.1932000,1
19.59002500,0.00008300,-0.00008900,0,64.5978000,0.1943000,-0.1932000,1
29.54115000,0.00033000,-0.00042000,0,64.5978000,0.1943000,-0.1932000,0
1129.00000000,6.00000000,-8.00000000,0,48.9102000,0.0618000,-0.0615000,1
437.70000000,2.80000000,-2.80000000,0,164.7420000,1.3265000,-1.3265000,0
394.48123000,0.60000000,-0.60000000,0,59.5175000,0.1585000,-0.1576000,
1624.00000000,23.00000000,-23.00000000,0,59.5175000,0.1585000,-0.1576000,
68.27000000,0.13000000,-0.13000000,0,67.8349000,0.1236000,-0.1232000,0
7.85430000,0.00090000,-0.00090000,0,55.8716000,0.2082000,-0.2068000,0
30.93000000,0.02000000,-0.02000000,0,55.8716000,0.2082000,-0.2068000,0
520.10000000,2.30000000,-2.30000000,0,55.4156000,0.1570000,-0.1562000,0
5.23989100,0.00009900,-0.00009900,0,63.0821000,0.2965000,-0.2938000,3
283.80000000,12.70000000,-0.10000000,0,116.5060000,0.9750000,-0.9750000,0
9.18852600,0.00002600,-0.00002600,0,79.5561000,0.1488000,-0.1483000,0
13.90014800,0.00005700,-0.00005700,0,79.5561000,0.1488000,-0.1483000,0
17132.15854000,3942.55441000,-2033.89457000,0,42.5279000,0.0817000,-0.0813000,0
835.47700000,6.04000000,-6.04000000,0,100.7580000,1.9731500,-1.9731500,1
10.18271000,0.00004000,-0.00004000,0,105.0960000,0.2660000,-0.2660000,1
2.54100000,0.00050000,-0.00100000,0,106.3070000,0.7240000,-0.7150000,1
6.74400000,0.00800000,-0.00900000,0,106.3070000,0.7240000,-0.7150000,1
24469.67342000,9917.49437000,-7987.53151000,0,45.0858000,0.0975000,-0.0970000,0
17244.90764000,3936.68342000,-1253.09468000,0,44.3804000,0.0549000,-0.0548000,0
1169.13202000,0.61380000,-0.39663000,0,28.9571000,0.0362000,-0.0361000,1
26472.44623000,5155.42268000,-4507.69327000,0,28.9571000,0.0362000,-0.0361000,1
1056.40000000,14.30000000,-14.30000000,0,114.1660000,0.7020000,-0.6930000,0
810.00000000,6.00000000,-5.00000000,0,33.2237000,0.0603000,-0.0600000,1
466.63000000,1.47000000,-1.28000000,0,62.0732400,3.3907200,-3.3907200,0
613.20000000,5.80000000,-5.80000000,0,323.3350000,2.4960000,-2.4580000,0
317.58639000,1.62423000,-1.43010000,0,36.1800000,0.0565000,-0.0563000,1
5429.93477000,452.06707000,-283.91966000,0,36.1800000,0.0565000,-0.0563000,1
228.53731000,3.24097000,-3.78842000,0,155.1210000,0.6380000,-0.6340000,1
663.20000000,8.40000000,-7.40000000,0,16.2817000,0.0139000,-0.0140000,0
1818.00000000,25.00000000,-22.00000000,0,16.2817000,0.0139000,-0.0140000,0
610.20000000,3.80000000,-3.80000000,0,116.3340000,5.3320000,-4.8900000,1
109.75000000,0.40000000,-0.37000000,0,95.3906000,0.4518000,-0.4476000,0
937.70001000,16.00000000,-16.00000000,0,27.9243000,0.0404000,-0.0404000,1
4000.00000000,120.00000000,-120.00000000,0,20.2836000,0.0914000,-0.0906000,0
1121.79000000,3.53000000,-3.43000000,0,37.8063000,0.0518000,-0.0517000,
493.70000000,1.80000000,-1.80000000,0,21.0628000,0.0285000,-0.0284000,1
4352.00000000,88.00000000,-76.00000000,0,21.0628000,0.0285000,-0.0284000,2
32669.22247000,12712.99788000,-7172.26632000,0,38.9679000,0.1628000,-0.1615000,0
1613.74017000,4.33630000,-4.52954000,0,51.2610000,0.1351000,-0.1343000,2
223.95986000,0.67408000,-0.64624000,0,51.2610000,0.1351000,-0.1343000,2
14723.57452000,2801.31728000,-2758.84505000,0,51.2610000,0.1351000,-0.1343000,2
10.49488000,0.00141000,-0.00167000,0,10.9816000,0.0044000,-0.0044000,1
15319.22517000,7240.32595000,-3541.36457000,0,10.9816000,0.0044000,-0.0044000,1
3700.00000000,1500.00000000,-390.00000000,0,87.6437000,0.2763000,-0.2747000,0
670.00000000,11.00000000,-11.00000000,0,123.2450000,0.5880000,-0.5880000,2
907.00000000,30.00000000,-29.00000000,0,123.2450000,0.5880000,-0.5880000,2
2621.75000000,8.37000000,-8.53000000,0,32.3547000,0.0524000,-0.0522000,1
433.70001000,3.20000000,-3.20000000,0,235.0450000,1.6160000,-1.5950000,0
25.80000000,0.00400000,-0.00400000,0,37.7781000,0.0924000,-0.0919000,3
6.13350000,0.00060000,-0.00060000,0,92.2589000,0.2364000,-0.2352000,0
1945.00000000,26.00000000,-26.00000000,0,33.5369000,0.0428000,-0.0428000,5
37.91000000,0.04100000,-0.04100000,0,33.5369000,0.0428000,-0.0428000,5
711.00000000,8.00000000,-8.00000000,0,67.9331000,0.7082500,-0.7082500,1
2142.00000000,9.00000000,-9.00000000,0,103.0440000,0.5175000,-0.5175000,1
63.33000000,0.03000000,-0.03000000,0,41.6592000,0.0690000,-0.0687000,1
4.36305000,0.00025000,-0.00042000,0,31.7627000,0.1073000,-0.1066000,0
36336.70679000,9732.19598000,-6058.52006000,0,31.7627000,0.1073000,-0.1066000,0
84.96276000,0.34670000,-0.47059000,0,53.2528000,0.1223000,-0.1218000,0
270.66000000,1.21000000,-1.21000000,0,60.1977000,0.1025000,-0.1022000,0
58.83000000,0.08000000,-0.08000000,0,48.3367000,0.1378000,-0.1370000,0
14901.99295000,3707.63683000,-3025.64091000,0,39.3466000,0.0672000,-0.0670000,0
1757.39151000,4.66922000,-5.44185000,0,153.6470000,0.8540000,-0.8540000,0
9.67370000,0.00390000,-0.00390000,0,28.1989000,0.0611000,-0.0609000,0
557.69994000,0.68131000,-0.69344000,0,57.6207000,0.1644000,-0.1635000,5
4.15466000,0.00043000,-0.00040000,0,57.6207000,0.1644000,-0.1635000,5
2822.72698000,15.02596000,-15.41723000,0,57.6207000,0.1644000,-0.1635000,4
133.60001000,0.50000000,-0.50000000,0,182.1920000,0.9510000,-0.9410000,0
960.41000000,6.19000000,-6.33000000,0,37.6506000,0.0665000,-0.0663000,0
262.70862000,0.08300000,-0.08300000,0,37.8478000,0.0633000,-0.0630000,
1708.00000000,14.00000000,-14.00000000,0,37.8478000,0.0633000,-0.0630000,
1257.25303000,5.95652000,-6.18760000,0,73.0961000,0.2453000,-0.2436000,4
65.78395000,0.34360000,-0.25547000,0,22.5279000,0.0189000,-0.0190000,0
453.01900000,0.40400000,-0.40400000,0,16.3292000,0.0199000,-0.0198000,2
921.53800000,1.15000000,-1.15000000,0,16.3292000,0.0199000,-0.0198000,2
298.20000000,1.60000000,-1.60000000,0,26.1548000,0.0446000,-0.0445000,0
1840.00000000,55.00000000,-55.00000000,0,67.4386000,0.1609000,-0.1601000,0
10.70871000,0.00018000,-0.00018000,0,31.8766000,0.0729000,-0.0727000,1
896.00000000,16.00000000,-16.00000000,0,131.8490000,1.1530000,-1.1530000,0
2613.00000000,17.00000000,-17.00000000,0,148.9340000,1.0920000,-1.0760000,0
471.60001000,6.00000000,-6.00000000,0,497.8230000,15.5170000,-15.5170000,0
974.00000000,39.00000000,-39.00000000,0,70.7832000,0.1387000,-0.1381000,0
1544.00000000,34.00000000,-34.00000000,0,105.1550000,0.2820000,-0.2820000,4
649.00000000,3.00000000,-3.00000000,0,51.4736000,0.1491000,-0.1483000,4
3568.00000000,1084.00000000,-1084.00000000,0,51.4736000,0.1491000,-0.1483000,4
5769.00000000,831.00000000,-831.00000000,0,51.2993000,0.1684000,-0.1673000,4
3.26960000,0.00010000,-0.00010000,0,24.0125000,0.0204000,-0.0203000,0
1291.56460000,48.03330000,-44.21970000,0,24.0125000,0.0204000,-0.0203000,0
258.17999000,0.07000000,-0.07000000,0,26.1804000,0.0516000,-0.0515000,2
5000.00000000,400.00000000,-400.00000000,0,26.1804000,0.0516000,-0.0515000,2
4055.00000000,45.00000000,-44.00000000,0,56.5180000,0.1166000,-0.1160000,0
2422.32597000,571.78773000,-231.95308000,0,82.4251000,0.3022000,-0.3022000,0
1187.59765000,2.22732000,-2.38111000,0,51.4359000,0.1984000,-0.1969000,0
11.57797000,0.00008000,-0.00013000,0,14.6820000,0.0199000,-0.0198000,0
27.59221000,0.00011000,-0.00011000,0,14.6820000,0.0199000,-0.0198000,0
107.24500000,0.05000000,-0.05000000,0,14.6820000,0.0199000,-0.0198000,0
464.29999000,3.20000000,-3.20000000,0,105.1680000,0.3110000,-0.3100000,0
4540.00000000,160.00000000,-140.00000000,0,47.8740000,0.2448000,-0.2423000,0
142.22895000,0.58279000,-0.17514000,0,43.4650000,0.0528000,-0.0527000,0
330.00000000,3.00000000,-3.00000000,0,40.4841000,0.0540000,-0.0540000,0
1.62116000,0.00007910,-0.00008060,0,155.3170000,1.7390000,-1.7020000,0
479.90000000,1.10000000,-1.00000000,0,155.3170000,1.7390000,-1.7020000,0
14.18150000,0.00150000,-0.00150000,0,28.2305000,0.0257000,-0.0258000,0
53.75300000,0.05000000,-0.08200000,0,28.2305000,0.0257000,-0.0258000,0
19.38200000,0.00600000,-0.00600000,0,79.5515000,0.2196000,-0.2185000,0
931.00000000,17.00000000,-17.00000000,0,79.5515000,0.2196000,-0.2185000,0
4218.00000000,390.00000000,-390.00000000,0,47.3963000,0.1446000,-0.1438000,0
1124.79139000,11.83794000,-9.83725000,0,112.0900000,0.6980000,-0.6980000,0
11.53533000,0.00079000,-0.00080000,0,79.5702000,0.1738000,-0.1731000,1
2744.00000000,16.00000000,-14.00000000,0,142.0240000,0.8450000,-0.8350000,1
9.02378000,0.00013000,-0.00123000,0,15.2528000,0.0112000,-0.0112000,1
7417.50547000,131.02920000,-571.38447000,0,15.2528000,0.0112000,-0.0112000,1
15.50830000,0.00160000,-0.00180000,0,11.8148000,0.0361000,-0.0359000,1
94.44000000,0.05000000,-0.05000000,0,37.0169000,0.0330000,-0.0329000,
201.99000000,0.08000000,-0.08000000,0,37.0169000,0.0330000,-0.0329000,
1069.80000000,6.70000000,-6.70000000,0,37.0169000,0.0330000,-0.0329000,
5000.00000000,560.00000000,-2000.00000000,0,37.0169000,0.0330000,-0.0329000,
653.21997000,1.20000000,-1.20000000,0,33.3622000,0.0719000,-0.0717000,1
108.45299000,0.09021000,-0.08819000,0,26.1853000,0.0449000,-0.0446000,5
351.43394000,0.37460000,-0.37770000,0,26.1853000,0.0449000,-0.0446000,5
10159.64279000,380.84010000,-321.75084000,0,26.1853000,0.0449000,-0.0446000,5
1928.00000000,46.00000000,-46.00000000,0,34.2802000,0.0315000,-0.0315000,5
1299.00000000,48.00000000,-48.00000000,0,97.2305000,0.3914000,-0.3914000,1
386.29999000,1.60000000,-1.60000000,0,35.5318000,0.0418000,-0.0417000,1
2.19740000,0.00030000,-0.00030000,0,46.7789000,0.0435000,-0.0433000,0
1039.15000000,1.64000000,-1.70000000,0,68.5146000,0.2971000,-0.2946000,2
40.43914000,0.03099000,-0.04979000,0,115.6650000,0.5120000,-0.5070000,0
103.95000000,0.13000000,-0.13000000,0,53.4884000,0.1440000,-0.1431000,0
